1249251103	118	DLT	yobit	BTC	2019-08-15 17:00:07+00:00
1249251103	119	DLT	yobit	BTC	2019-08-16 17:00:05+00:00
1249251103	120	TFD	yobit	BTC	2019-08-17 17:00:03+00:00
1249251103	122	GVT	yobit	BTC	2019-08-24 17:00:03+00:00
1249251103	124	SNM	yobit	BTC	2019-09-04 17:00:03+00:00
1249251103	126	MTH	yobit	BTC	2019-09-06 17:00:04+00:00
1249251103	127	BNT	Binance	BTC	2019-09-07 17:00:04+00:00
1249251103	130	LINK	yobit	BTC	2019-09-12 17:00:03+00:00
1249251103	132	QKC	yobit	BTC	2019-09-15 17:00:03+00:00
1249251103	135	MANA	yobit	BTC	2019-09-23 17:00:05+00:00
1249251103	136	BAT	yobit	BTC	2019-09-24 17:00:05+00:00
1249251103	138	GVT	yobit	BTC	2019-09-26 17:00:06+00:00
1249251103	140	FUN	yobit	BTC	2019-09-28 17:00:04+00:00
1249251103	141	MDA	yobit	BTC	2019-09-30 17:00:04+00:00
1249251103	142	SNT	yobit	BTC	2019-10-02 17:00:05+00:00
1249251103	143	SNT	yobit	BTC	2019-10-05 17:00:03+00:00
1249251103	146	BLZ	yobit	BTC	2019-10-12 17:00:04+00:00
1249251103	148	FUN	yobit	BTC	2019-10-22 17:00:03+00:00
1249251103	150	MDA	yobit	BTC	2019-10-24 17:00:03+00:00
1249251103	152	MDA	yobit	BTC	2019-11-12 17:00:03+00:00
1249251103	154	BNT	yobit	BTC	2019-11-15 17:01:46+00:00
1249251103	157	BNT	yobit	BTC	2019-12-13 17:00:02+00:00
1249251103	159	REN	yobit	BTC	2019-12-17 17:00:05+00:00
1249251103	167	BNT	yobit	BTC	2019-12-29 17:00:06+00:00
1249251103	169	VIB	binance	?	2020-01-12 20:00:27+00:00
1249251103	172	FUN	yobit	BTC	2020-01-15 17:00:05+00:00
1249251103	173	NAV	binance	?	2020-01-16 19:00:36+00:00
1249251103	175	BRD	binance	?	2020-01-20 16:00:46+00:00
1249251103	175	NXS	binance	?	2020-01-20 19:00:23+00:00
1249251103	179	NULS	binance	?	2020-01-30 17:01:33+00:00
1249251103	179	VRC	bittrex	BTC	2020-01-30 20:11:58+00:00
1249251103	180	RDN	binance	?	2020-02-01 13:00:43+00:00
1249251103	184	WPR	binance	BTC	2020-02-10 20:00:22+00:00
1249251103	185	WPR	binance	?	2020-02-11 18:53:36+00:00
1249251103	186	MORE	bittrex	?	2020-02-13 20:01:58+00:00
1249251103	187	CGEN	CREX24	?	2020-02-16 10:12:58+00:00
1249251103	190	NAV	binance	?	2020-02-20 16:01:06+00:00
1249251103	192	DNT	binance	?	2020-02-27 16:00:29+00:00
1249251103	192	DNT	binance	?	2020-02-27 16:13:47+00:00
1249251103	195	NXS	binance	?	2020-03-03 16:00:18+00:00
1249251103	196	DNT	binance	?	2020-03-04 19:01:01+00:00
1249251103	198	SNGLS	binance	BTC	2020-03-08 19:00:09+00:00
1249251103	199	POA	binance	BTC	2020-03-12 19:00:36+00:00
1249251103	201	NEBL	binance	BTC	2020-03-15 20:00:27+00:00
1249251103	204	FUN	yobit	BTC	2020-03-28 17:00:12+00:00
1249251103	206	AOA	yobit	BTC	2020-04-01 17:00:04+00:00
1249251103	208	MTH	yobit	BTC	2020-04-04 17:00:38+00:00
1249251103	211	WPR	yobit	BTC	2020-04-10 17:00:02+00:00
1249251103	211	WPR	yobit	BTC	2020-04-10 17:00:08+00:00
1249251103	213	SNT	yobit	BTC	2020-04-14 17:00:06+00:00
1249251103	215	WPR	yobit	BTC	2020-04-19 17:00:04+00:00
1249251103	217	AOA	yobit	BTC	2020-04-22 17:00:41+00:00
1485049716	67	ONG	binance	BTC	2019-09-19 17:00:26+00:00
1485049716	83	EDO	binance	BTC	2019-10-18 16:31:11+00:00
1485049716	87	NEBL	binance	BTC	2019-10-27 15:57:01+00:00
1485049716	91	DGD	binance	BTC	2019-11-02 17:29:31+00:00
1485049716	94	BCD	binance	BTC	2019-11-11 17:00:11+00:00
1485049716	109	GRS	binance	BTC	2019-11-30 16:59:43+00:00
1485049716	123	BRD	binance	BTC	2019-12-23 16:29:45+00:00
1485049716	156	WPR	binance	BTC	2020-02-10 20:00:14+00:00
1485049716	178	RLC	binance	BTC	2020-03-27 15:57:42+00:00
1485049716	195	BNT	binance	BTC	2020-04-24 15:59:13+00:00
1485049716	212	ONG	binance	?	2020-05-26 16:00:41+00:00
1485049716	215	VIA	binance	BTC	2020-05-29 16:00:19+00:00
1485049716	217	CTXC	binance	BTC	2020-06-03 16:00:40+00:00
1485049716	220	VIA	binance	BTC	2020-06-10 15:59:50+00:00
1485049716	222	GXS	binance	BTC	2020-06-15 16:00:40+00:00
1485049716	224	QSP	binance	BTC	2020-06-29 16:00:30+00:00
1485049716	228	GVT	binance	BTC	2020-07-04 16:00:26+00:00
1485049716	233	CTXC	binance	BTC	2020-07-10 17:00:21+00:00
1485049716	234	ELF	binance	BTC	2020-07-24 17:00:24+00:00
1485049716	258	SYS	binance	BTC	2020-12-29 14:50:38+00:00
1485049716	261	ARDR	binance	BTC	2021-01-01 16:47:08+00:00
1485049716	277	GVT	binance	BTC	2021-02-07 14:00:04+00:00
1348881342	1	BNT	binance	BTC	2019-06-06 16:00:13+00:00
1348881342	2	PPT	yobit	BTC	2019-06-07 16:00:01+00:00
1348881342	3	WPR	yobit	BTC	2019-06-08 16:00:04+00:00
1348881342	4	NAS	yobit	BTC	2019-06-09 16:00:01+00:00
